"","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"203",2014-07-16,470000,3,1,1010,5000,1,FALSE,0,3,7,1010,NA,1952,NA,98107,47.675,-122.394,1680,5000
"204",2014-08-04,226500,3,1.5,1300,7370,1,FALSE,0,4,7,900,400,1976,NA,98023,47.3025,-122.37,1430,7500
"205",2015-03-03,274250,3,1,910,8450,1,FALSE,0,4,6,910,NA,1962,NA,98059,47.4787,-122.158,1400,8040
"206",2014-08-04,840000,4,1.75,2480,11010,1,FALSE,0,4,9,1630,850,1966,NA,98040,47.5378,-122.219,2770,10744
"207",2014-09-19,677900,3,2.5,2440,4587,2,FALSE,0,3,8,2440,NA,2010,NA,98052,47.7073,-122.114,2750,4587
"208",2015-02-05,425000,3,1,1010,5864,1,FALSE,0,3,7,1010,NA,1915,NA,98116,47.5733,-122.381,1290,5000
"209",2014-11-23,180250,2,0.75,900,9600,1,FALSE,0,3,6,900,NA,1941,NA,98166,47.4604,-122.339,1250,14280
"210",2014-07-17,464000,6,3,2300,3404,2,FALSE,0,3,7,1600,700,1920,1994,98133,47.7067,-122.343,1560,1312
"211",2015-04-22,320000,4,2.25,1550,7579,2,FALSE,0,3,8,1550,NA,1993,NA,98038,47.354,-122.047,1630,6397
"212",2014-07-17,625504,3,2.25,1270,1566,2,FALSE,0,3,8,1060,210,2014,NA,98105,47.6647,-122.284,1160,1327
"213",2014-05-15,592500,4,2.5,2240,12032,1,FALSE,0,3,9,2240,NA,1983,NA,98074,47.6143,-122.017,2520,12368
"214",2015-01-14,465000,3,2.5,2714,17936,2,FALSE,0,3,9,2714,NA,2005,NA,98001,47.3185,-122.275,2590,18386
"215",2014-05-27,477000,4,2.75,1720,6270,2,FALSE,0,3,8,1720,NA,1978,NA,98118,47.5458,-122.268,2130,8700
"216",2015-01-15,280000,2,1,850,16400,1,FALSE,0,3,6,850,NA,1923,NA,98168,47.4889,-122.299,1100,14459
"217",2015-02-21,1505000,5,3,3300,33474,1,FALSE,3,3,9,1870,1430,1957,1991,98040,47.5673,-122.21,3836,20953
"218",2014-07-03,445838,3,2.5,2250,5692,2,FALSE,0,3,8,2250,NA,2000,NA,98146,47.5133,-122.379,1320,5390
"219",2014-08-28,1072000,2,2.25,3900,14864,1,FALSE,3,3,8,1950,1950,1947,NA,98144,47.5884,-122.291,2580,5184
"220",2014-10-23,467000,2,1.5,1320,10800,1,FALSE,0,4,8,1320,NA,1947,NA,98177,47.7145,-122.367,2120,12040
"221",2014-08-22,686000,4,2.5,2760,6440,2,FALSE,0,3,10,2760,NA,1999,NA,98075,47.5836,-122.026,3070,8127
"222",2014-06-05,279950,3,2,1750,9750,1,FALSE,0,3,7,1350,400,1961,NA,98198,47.398,-122.299,1900,10125
"223",2014-09-04,527000,4,2.25,2330,19436,2,FALSE,0,3,8,2330,NA,1987,NA,98011,47.7663,-122.215,1910,10055
"224",2014-09-18,325000,3,2.25,2220,16020,1,FALSE,0,4,8,1780,440,1966,NA,98030,47.3758,-122.217,2080,9583
"225",2014-09-03,328000,3,2.25,2020,8379,2,FALSE,0,3,7,2020,NA,1994,NA,98038,47.3828,-122.023,2020,8031
"226",2014-06-04,390000,3,2.25,1250,7500,1,FALSE,0,5,7,1250,NA,1942,NA,98146,47.5123,-122.373,1280,7392
"227",2015-03-09,479950,2,2,1510,6516,1,FALSE,0,3,8,1510,NA,2005,NA,98053,47.7076,-122.013,1640,6009
"228",2014-05-29,264950,4,2.25,1720,9753,1,FALSE,0,4,7,1120,600,1978,NA,98023,47.2922,-122.371,1510,9753
"229",2015-01-15,235000,3,1,1430,15246,1,FALSE,0,4,7,980,450,1961,NA,98031,47.4075,-122.214,1960,13068
"230",2015-03-03,516500,3,2.5,1480,4729,2,FALSE,0,3,7,1480,NA,2004,NA,98053,47.6794,-122.034,2250,4729
"231",2015-04-13,655000,2,1.75,1450,15798,2,TRUE,4,3,7,1230,220,1915,1978,98166,47.4497,-122.375,2030,13193
"232",2014-06-16,5e+05,4,2.75,2280,15347,1,FALSE,0,5,7,2280,NA,1960,NA,98059,47.5218,-122.164,2280,15347
"233",2014-11-21,315000,6,2.75,2940,7350,1,FALSE,0,3,8,1780,1160,1978,NA,98023,47.3103,-122.339,2120,8236
"234",2014-11-20,213000,2,1,1000,10200,1,FALSE,0,3,6,1000,NA,1961,NA,98024,47.5687,-121.899,1150,13702
"235",2014-09-02,475000,3,1.5,2480,5280,1.5,FALSE,0,5,7,1620,860,1947,NA,98108,47.5575,-122.303,2090,4800
"236",2014-06-10,1025000,5,4,3760,28040,2,FALSE,0,3,10,3760,NA,1983,NA,98033,47.6489,-122.183,3430,35096
"237",2015-04-09,416000,3,2,2220,94300,1,FALSE,0,5,7,1640,580,1976,NA,98010,47.3459,-121.95,2070,80100
"238",2015-03-20,410000,4,1,1970,4740,1.5,FALSE,0,3,7,1670,300,1904,2005,98122,47.6136,-122.303,1510,4740
"239",2014-07-01,8e+05,3,3.5,3830,221284,2,FALSE,0,3,10,3530,300,1993,NA,98077,47.7641,-122.023,2920,148539
"240",2014-05-29,472000,6,2.5,4410,14034,1,FALSE,2,4,9,2350,2060,1965,NA,98003,47.3376,-122.324,2600,13988
"241",2014-12-08,225000,3,1.75,1430,8505,1,FALSE,0,4,7,1430,NA,1968,NA,98003,47.3173,-122.319,1190,8640
"242",2014-10-01,210000,2,1,830,6000,1,FALSE,0,3,6,830,NA,1940,NA,98126,47.5308,-122.376,830,4960
"243",2015-01-27,455000,2,1,1430,5000,1.5,FALSE,0,2,7,1430,NA,1925,NA,98115,47.6727,-122.299,1450,3750
"244",2015-04-27,225000,3,1,1300,8316,1,FALSE,0,4,6,1300,NA,1954,NA,98002,47.3221,-122.216,1260,8316
"245",2014-08-26,480000,2,1,1030,3060,1,FALSE,2,4,7,790,240,1918,NA,98103,47.6779,-122.353,1390,3060
"246",2015-02-12,363000,3,2.5,2740,11872,2,FALSE,0,3,9,2740,NA,1990,NA,98023,47.3076,-122.395,2570,10377
"247",2014-09-29,2400000,4,2.5,3650,8354,1,TRUE,4,3,9,1830,1820,2000,NA,98074,47.6338,-122.072,3120,18841
"248",2015-02-26,181000,2,1.5,720,5120,1,FALSE,0,3,6,720,NA,1954,NA,98106,47.5218,-122.357,1150,2566
"249",2015-03-14,250000,4,2,2010,7312,1,FALSE,0,4,7,2010,NA,1976,NA,98002,47.2785,-122.213,2010,7650
"250",2015-04-22,481000,3,1.75,1560,3000,1,FALSE,0,4,6,770,790,1918,NA,98103,47.6846,-122.345,1390,3000
"251",2014-09-23,260000,3,2,1810,7209,1,FALSE,0,4,7,1240,570,1978,NA,98032,47.3656,-122.278,1750,7209
"252",2014-05-13,455000,4,2.5,3360,7685,2,FALSE,0,3,9,3360,NA,2001,NA,98058,47.4369,-122.111,3060,6567
"253",2015-04-01,415000,3,2.25,1510,36224,2,FALSE,0,3,8,1510,NA,1991,NA,98045,47.4616,-121.711,1730,36224
"254",2015-04-21,349500,3,1,1400,3538,1,FALSE,0,3,7,800,600,1953,NA,98118,47.5405,-122.27,1620,6331
"255",2014-09-29,245000,3,2.5,1730,7442,2,FALSE,0,3,7,1730,NA,1987,NA,98030,47.3507,-122.178,1630,6458
"256",2014-05-19,592500,2,2,1420,9191,1.5,FALSE,2,5,7,1420,NA,1928,NA,98115,47.6979,-122.32,1420,6816
"257",2014-10-20,385000,4,1.75,2360,7620,1,FALSE,0,4,7,1180,1180,1955,NA,98106,47.5278,-122.345,1910,7620
"258",2015-02-11,315000,3,1.75,1580,11455,1,FALSE,0,4,7,1200,380,1974,NA,98059,47.4756,-122.147,1550,10650
"259",2014-11-24,255000,3,1,1230,10170,1,FALSE,0,3,7,1230,NA,1979,NA,98045,47.4437,-121.772,1380,10098
"260",2014-08-29,693000,4,2.5,2460,4425,2,FALSE,0,3,8,2460,NA,2006,NA,98052,47.7048,-122.109,2990,5659
"261",2014-12-02,780000,3,1,1660,4400,1.5,FALSE,0,3,8,1460,200,1911,NA,98112,47.6362,-122.302,1660,4400
"262",2014-10-24,237000,3,1.75,1270,8470,1,FALSE,0,4,7,1270,NA,1960,NA,98198,47.4207,-122.29,1600,8470
"263",2014-12-16,525000,3,2.25,2100,40510,2,FALSE,0,3,10,1320,780,1979,NA,98074,47.6154,-122.047,2380,33450
"264",2015-04-28,425000,2,1,770,5040,1,FALSE,0,3,5,770,NA,1930,NA,98144,47.5964,-122.299,1330,2580
"265",2014-10-27,369900,1,0.75,760,10079,1,TRUE,4,5,5,760,NA,1936,NA,98070,47.4683,-122.438,1230,14267
"266",2014-05-19,290000,4,2.5,1700,7280,2,FALSE,0,4,7,1700,NA,1988,NA,98031,47.4045,-122.171,1950,7475
"267",2014-09-29,285000,3,1,1120,10701,1,FALSE,0,3,7,1120,NA,1954,NA,98106,47.5544,-122.358,1130,6350
"268",2014-08-14,415000,2,1,1070,4500,1,FALSE,0,3,7,1070,NA,1937,NA,98115,47.6802,-122.29,1320,4465
"269",2015-04-09,272500,3,2.5,2070,9900,1,FALSE,0,3,8,1420,650,1979,NA,98023,47.2988,-122.371,2070,8250
"270",2015-05-04,2900000,4,3.25,5050,20100,1.5,FALSE,2,3,11,4750,300,1982,2008,98004,47.6312,-122.223,3890,20060
"271",2014-10-07,1365000,4,4.75,5310,57346,2,FALSE,0,4,11,5310,NA,1989,NA,98077,47.7285,-122.042,4180,47443
"272",2015-05-01,436000,2,1,1040,7538,1,FALSE,0,4,7,1040,NA,1939,NA,98133,47.7107,-122.352,1440,7530
"273",2014-10-17,210000,3,1,1700,11390,1,FALSE,0,4,7,1700,NA,1967,NA,98003,47.3271,-122.323,1350,8164
"274",2014-09-25,236000,3,1,1300,5898,1,FALSE,0,3,7,1300,NA,1961,NA,98178,47.5053,-122.255,1320,7619
"275",2014-11-24,331000,3,1.75,1080,1306,1,FALSE,0,3,7,580,500,1954,2003,98199,47.6601,-122.4,1440,2225
"276",2015-03-20,365000,3,2.5,2653,4510,2,FALSE,0,3,8,2653,NA,2006,NA,98031,47.4145,-122.166,2653,4927
"277",2015-01-27,450000,3,2,2290,16258,1,FALSE,0,5,8,2290,NA,1960,NA,98058,47.4672,-122.165,1660,10530
"278",2014-11-13,770000,4,2.75,3820,26300,2,FALSE,0,3,9,2850,970,2014,NA,98028,47.7618,-122.261,1860,12136
"279",2015-05-05,455000,4,2.5,2210,49375,1,FALSE,0,3,8,2210,NA,1997,NA,98038,47.3828,-122.071,2670,49385
"280",2015-05-05,405000,3,1.75,2390,6000,1,FALSE,0,3,6,1240,1150,1908,NA,98118,47.5362,-122.268,2020,6000
"281",2014-07-03,304900,4,1.75,2600,11325,1,FALSE,0,4,7,1610,990,1969,NA,98031,47.3954,-122.206,1720,11088
"282",2015-02-27,170000,2,1,860,5265,1,FALSE,0,3,6,860,NA,1931,NA,98178,47.5048,-122.272,1650,8775
"283",2015-05-13,2050000,5,3,3830,8480,2,FALSE,1,5,9,2630,1200,1905,1994,98122,47.6166,-122.287,3050,7556
"284",2014-06-30,780000,4,2.5,3500,7048,2,FALSE,0,3,9,3500,NA,2005,NA,98053,47.6811,-122.025,3920,7864
"285",2015-04-10,330000,3,3,2420,13959,1,FALSE,0,4,8,1740,680,1988,NA,98028,47.7486,-122.23,2570,13300
"286",2014-09-05,370000,4,2.5,2720,8666,2,FALSE,0,3,9,2720,NA,1992,NA,98030,47.3846,-122.169,2410,8100
"287",2014-10-17,467000,5,2.25,2500,13500,1,FALSE,0,3,7,1850,650,1979,NA,98072,47.7564,-122.144,2300,9750
"288",2015-02-09,405000,3,1.75,1670,6720,1,FALSE,0,3,7,1140,530,1980,NA,98034,47.7198,-122.193,1670,7320
"289",2014-07-02,675000,5,2.25,2900,10300,1,FALSE,0,3,8,1450,1450,1985,NA,98006,47.5461,-122.151,2310,10300
"290",2014-08-12,5e+05,2,1,1640,14100,1,FALSE,0,4,7,1140,500,1954,NA,98006,47.5712,-122.143,1520,13527
"291",2014-07-23,389999,4,2.5,1890,15770,2,FALSE,0,4,7,1890,NA,1968,NA,98166,47.4281,-122.343,2410,15256
"292",2015-02-24,630000,4,1.75,2950,9025,1,FALSE,2,4,8,1780,1170,1975,NA,98034,47.7128,-122.223,2120,9600
"293",2014-10-22,360000,4,2.5,2160,9528,2,FALSE,0,3,9,2160,NA,1992,NA,98001,47.3341,-122.255,2280,9937
"294",2014-10-02,580000,4,3,3280,11060,2,FALSE,0,3,8,2270,1010,1986,NA,98056,47.5399,-122.181,2320,11004
"295",2014-07-09,550000,3,2,1970,4166,2,FALSE,3,5,8,1270,700,1929,NA,98126,47.5717,-122.375,2390,4166
"296",2014-07-10,879000,4,2.5,3360,22111,2,FALSE,0,3,10,3360,NA,1994,NA,98075,47.5951,-122.017,3150,11374
"297",2014-08-22,265000,3,2,1320,8959,1,FALSE,0,3,7,1320,NA,1993,NA,98042,47.3536,-122.144,1740,7316
"298",2015-03-04,446500,3,2.5,2650,7286,2,FALSE,0,3,8,2650,NA,1990,NA,98059,47.5084,-122.154,2400,7220
"299",2014-06-02,404000,3,1.5,2030,8880,1,FALSE,0,3,7,1330,700,1963,NA,98108,47.5586,-122.311,2140,5592
"300",2014-05-29,267500,3,1.75,1590,11914,1,FALSE,2,3,7,1090,500,1957,NA,98188,47.4427,-122.274,1630,9052
"301",2014-06-24,3075000,4,5,4550,18641,1,TRUE,4,3,10,2600,1950,2002,NA,98074,47.6053,-122.077,4550,19508
"302",2014-08-11,335000,3,2.5,2440,7632,2,FALSE,0,3,8,2440,NA,1998,NA,98003,47.3494,-122.301,2510,7903
"303",2014-06-19,576000,3,2.5,1940,9000,1,FALSE,0,4,7,970,970,1948,NA,98117,47.6933,-122.393,2190,7310
"304",2015-04-01,208633,3,2.5,2040,3810,2,FALSE,0,3,8,2040,NA,2006,NA,98038,47.3537,-122,2370,4590
"305",2015-01-15,315000,3,2.25,2200,8750,1,FALSE,0,4,7,1120,1080,1964,NA,98166,47.476,-122.337,1460,10139
"306",2015-02-17,725000,3,1.75,1920,3300,1,FALSE,0,4,8,960,960,1913,NA,98112,47.6239,-122.298,1740,4000
"307",2015-04-03,550000,4,2.75,1800,7750,1,FALSE,0,4,8,1400,400,1965,NA,98177,47.7776,-122.384,1800,8275
"308",2014-06-12,610750,4,2.25,2180,7297,2,FALSE,0,3,8,2180,NA,1984,NA,98074,47.6459,-122.058,2250,9781
"309",2015-02-28,550700,2,1,1010,5000,1.5,FALSE,0,4,6,1010,NA,1908,NA,98105,47.6692,-122.297,1460,5000
"310",2015-01-08,665000,4,2.75,3320,10574,2,FALSE,0,5,8,2220,1100,1960,NA,98056,47.5376,-122.18,2720,8330
"311",2015-02-09,834000,4,2.5,2370,4000,1.5,FALSE,2,5,8,1980,390,1928,NA,98144,47.601,-122.294,2440,5750
"312",2014-10-23,201000,5,1.75,1660,78408,1.5,FALSE,0,3,6,1660,NA,1915,NA,98065,47.529,-121.837,1660,78408
"313",2014-05-02,2384000,5,2.5,3650,9050,2,FALSE,4,5,10,3370,280,1921,NA,98119,47.6345,-122.367,2880,5400
"314",2014-06-18,1384000,4,3.25,4290,12103,1,FALSE,3,3,11,2690,1600,1997,NA,98006,47.5503,-122.102,3860,11244
"315",2014-12-09,1400000,4,3.25,4290,12103,1,FALSE,3,3,11,2690,1600,1997,NA,98006,47.5503,-122.102,3860,11244
"316",2014-11-05,305000,4,2.25,1950,7700,1,FALSE,0,3,8,1350,600,1979,NA,98058,47.4441,-122.125,2150,7350
"317",2015-04-08,487000,3,2,2590,14052,1,FALSE,0,5,8,1720,870,1948,NA,98133,47.7357,-122.333,1570,8162
"318",2015-05-11,390000,3,2.5,1930,64904,1,FALSE,0,4,8,1930,NA,1988,NA,98042,47.346,-122.157,2350,57500
"319",2014-07-23,548000,2,1,1470,3864,1,FALSE,0,4,7,1170,300,1916,NA,98103,47.6638,-122.345,1570,3864
"320",2014-11-22,268750,4,1,800,8775,1,FALSE,0,3,6,800,NA,1943,NA,98166,47.48,-122.336,1310,8775
"321",2014-05-13,819900,5,2.75,3150,7119,2,FALSE,0,3,9,3150,NA,2013,NA,98052,47.6759,-122.151,1560,8384
"322",2014-10-23,520000,3,2.25,2030,16200,2,FALSE,0,3,8,2030,NA,1984,NA,98027,47.5162,-122.057,2660,17958
"323",2014-07-21,230000,3,2,1450,11204,1,FALSE,0,3,7,1450,NA,2003,NA,98001,47.2639,-122.252,1520,9518
"324",2015-02-02,240000,3,1.75,1510,10248,1,FALSE,0,3,7,1510,NA,1969,NA,98023,47.2929,-122.371,1510,9753
"325",2014-09-05,232000,2,1,1240,12092,1,FALSE,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460
"326",2015-03-11,240500,2,1,1240,12092,1,FALSE,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460
"327",2014-10-27,274975,3,2.5,3030,45004,2,FALSE,0,3,9,3030,NA,1987,NA,98077,47.7721,-122.093,3080,35781
"328",2014-09-05,740000,4,2,2050,4400,1.5,FALSE,0,4,9,2050,NA,1922,NA,98102,47.644,-122.319,2320,5500
"329",2015-04-28,186375,3,1,1000,7636,1,FALSE,0,2,7,1000,NA,1952,NA,98166,47.472,-122.344,1150,7600
"330",2014-07-25,790000,3,2.25,2370,10289,1,FALSE,0,4,9,1590,780,1977,NA,98005,47.592,-122.166,2500,10004
"331",2014-09-16,880000,4,3.5,2800,6750,2,FALSE,0,3,9,1890,910,1951,2002,98105,47.669,-122.275,2370,6120
"332",2015-04-16,279000,6,1.75,2240,11180,2,FALSE,0,4,7,2240,NA,1955,NA,98198,47.42,-122.323,1590,7955
"333",2014-07-29,295000,3,2,1810,10530,1,FALSE,2,3,8,1810,NA,1991,NA,98022,47.1913,-122.012,1910,10450
"334",2015-04-08,640000,2,1,1070,5000,1,FALSE,0,3,7,1070,NA,1924,NA,98103,47.6666,-122.331,1710,5000
"335",2014-07-03,940000,4,2,2490,9525,2,FALSE,0,5,9,2490,NA,1968,NA,98040,47.5639,-122.217,2770,9525
"336",2014-10-07,260000,4,2.5,1960,5238,2,FALSE,0,3,7,1960,NA,2003,NA,98038,47.3483,-122.052,1800,5894
"337",2014-06-02,559900,3,2.75,2930,5569,1,FALSE,0,3,9,1860,1070,2004,NA,98072,47.7648,-122.164,2580,11045
"338",2014-07-22,791500,4,2,1510,3500,1.5,FALSE,0,5,7,1510,NA,1911,NA,98103,47.6794,-122.357,1820,3750
"339",2014-08-26,265000,3,1.75,1420,8250,1,FALSE,0,3,7,1420,NA,1954,NA,98133,47.7535,-122.354,1740,8000
"340",2015-05-01,245000,3,1.75,1740,11547,1,FALSE,0,3,7,1740,NA,1954,NA,98178,47.4945,-122.22,880,78408
"341",2015-04-24,485000,4,1.75,2560,43995,2,FALSE,0,4,7,2560,NA,1962,NA,98052,47.6945,-122.093,2560,14764
"342",2014-11-06,684000,4,3.5,3040,8414,2,FALSE,0,3,9,2420,620,2010,NA,98059,47.5222,-122.157,3470,8066
"343",2014-09-09,425000,3,1.75,2500,6840,1,FALSE,0,3,8,1300,1200,1957,NA,98125,47.7222,-122.32,1580,8691
"344",2014-10-17,309600,4,1.75,1275,20000,1,FALSE,0,4,6,1275,NA,1991,NA,98070,47.3796,-122.49,1660,20000
"345",2014-07-18,552250,4,2.5,2580,5823,2,FALSE,0,3,8,2580,NA,2002,NA,98065,47.5374,-121.875,2380,5823
"346",2014-07-23,165000,4,1,1000,7134,1,FALSE,0,3,6,1000,NA,1943,NA,98178,47.4897,-122.24,1020,7138
"347",2014-12-29,239900,4,1,1000,7134,1,FALSE,0,3,6,1000,NA,1943,NA,98178,47.4897,-122.24,1020,7138
"348",2014-12-05,320000,2,1,1070,32633,1,FALSE,0,4,6,1070,NA,1930,NA,98059,47.4716,-122.078,1360,32156
"349",2014-10-21,206600,3,2,1390,13464,1,FALSE,0,4,7,1390,NA,1987,NA,98030,47.3581,-122.173,1720,12080
"350",2015-04-16,387000,4,1.75,2500,7690,1,FALSE,0,3,7,1250,1250,1973,NA,98155,47.7713,-122.307,2040,8646
"351",2014-06-04,299000,1,0.75,560,12120,1,FALSE,0,3,4,560,NA,1967,NA,98014,47.675,-121.854,1300,19207
"352",2014-09-22,855000,4,2.75,2270,10460,2,FALSE,0,3,9,2270,NA,1965,NA,98040,47.5603,-122.222,2610,10180
"353",2015-01-26,315000,3,1,1900,14400,1,FALSE,0,4,7,1300,600,1954,NA,98166,47.4147,-122.337,1940,14400
"354",2014-12-03,437500,2,1,990,3120,1,FALSE,2,5,7,790,200,1907,NA,98103,47.68,-122.353,1930,3120
"355",2015-03-24,252000,4,1.5,1550,19800,1,FALSE,0,4,7,1050,500,1969,NA,98001,47.3117,-122.27,1640,22654
"356",2014-06-04,375000,4,1.75,2200,7475,1,FALSE,0,5,7,1100,1100,1955,NA,98118,47.543,-122.28,1600,5766
"357",2014-08-06,3e+05,4,2.5,1910,4862,2,FALSE,0,3,7,1910,NA,2005,NA,98038,47.3607,-122.034,2010,5091
"358",2014-10-06,420000,4,1,1750,9600,1.5,FALSE,0,4,7,1750,NA,1954,NA,98006,47.5759,-122.137,1750,10530
"359",2014-05-05,9e+05,3,1,1330,77972,1,FALSE,0,3,7,1330,NA,1928,1954,98033,47.6891,-122.159,1340,17689
"360",2014-08-05,679900,3,2.5,2440,5750,2,FALSE,2,3,9,1980,460,2000,NA,98116,47.565,-122.381,1520,5750
"361",2014-06-05,463000,3,2.5,1640,29970,2,FALSE,0,3,7,1640,NA,1992,NA,98053,47.6359,-121.974,1580,28399
"362",2014-08-28,380000,5,2.5,2760,11340,2,FALSE,0,4,9,2760,NA,1978,NA,98059,47.4769,-122.141,2470,11340
"363",2014-12-10,329500,4,2.5,1820,7912,2,FALSE,0,3,7,1820,NA,1994,NA,98038,47.3845,-122.029,1820,8168
"364",2014-08-19,604950,3,2.5,2110,5608,1,FALSE,0,3,8,1340,770,2013,NA,98033,47.6743,-122.184,2040,9363
"365",2014-09-17,795000,5,2.5,3040,9570,1,FALSE,2,4,8,1640,1400,1966,NA,98006,47.5651,-122.164,2920,8800
"366",2015-01-30,465000,3,2,1840,40438,2,FALSE,0,3,7,1840,NA,1994,NA,98045,47.4853,-121.709,1380,44049
"367",2015-03-26,673000,4,2.5,2990,10400,2,FALSE,0,3,9,2990,NA,2002,NA,98166,47.4508,-122.359,2140,17449
"368",2014-10-01,810000,4,2.5,3520,15420,2,FALSE,0,3,10,3520,NA,1991,NA,98074,47.6375,-122.016,3400,21455
"369",2015-04-23,785000,4,2.75,2440,69415,1,FALSE,0,4,8,1910,530,1989,NA,98075,47.5944,-122.042,2770,24361
"370",2014-11-20,338000,4,3,2090,7500,1,FALSE,0,3,7,1370,720,1986,NA,98056,47.4888,-122.182,1810,7650
"371",2014-12-04,280000,3,2.25,1430,7222,2,FALSE,0,3,7,1430,NA,1993,NA,98056,47.5112,-122.19,1430,7220
"372",2014-10-01,315000,4,2.25,2180,10754,1,FALSE,0,5,7,1100,1080,1954,NA,98133,47.7711,-122.341,1810,6929
"373",2015-03-24,530000,4,2.25,2180,10754,1,FALSE,0,5,7,1100,1080,1954,NA,98133,47.7711,-122.341,1810,6929
"374",2014-12-23,380000,5,3,3450,9914,2,FALSE,0,3,9,3450,NA,2004,NA,98023,47.2813,-122.345,2860,9721
"375",2014-08-11,297000,3,2.25,1450,7562,2,FALSE,0,3,7,1450,NA,1994,NA,98056,47.5038,-122.189,1650,7625
"376",2014-05-20,730000,4,2.5,3230,7331,2,FALSE,0,3,10,3230,NA,2004,NA,98075,47.5823,-121.97,3480,7447
"377",2014-06-09,450000,3,1.75,1640,13500,1,FALSE,0,3,7,1110,530,1940,NA,98125,47.7164,-122.304,1770,12600
"378",2014-10-27,275000,3,3,1590,7750,1,FALSE,0,3,7,1060,530,1997,NA,98038,47.3624,-122.045,1680,7500
"379",2015-04-29,595000,4,2,2020,2849,2,FALSE,0,3,7,2020,NA,1960,NA,98115,47.6831,-122.329,1910,3120
"380",2015-04-21,435000,3,1.5,1300,3348,1.5,FALSE,0,3,7,1300,NA,1904,2014,98144,47.592,-122.307,1590,2577
"381",2014-09-16,270000,2,1.5,1380,209959,1,FALSE,0,1,6,1380,NA,1954,NA,98011,47.7461,-122.195,3130,19868
"382",2014-08-05,950000,3,3,4040,14338,2,FALSE,0,3,10,3030,1010,1986,NA,98077,47.7268,-122.06,3360,14142
"383",2015-03-13,389000,4,2.25,2130,5337,2,FALSE,0,3,7,2130,NA,2001,NA,98019,47.7237,-121.959,2300,6930
"384",2015-01-21,560000,4,2.25,2550,7800,1,FALSE,0,3,8,1580,970,1968,NA,98052,47.6283,-122.095,2420,8050
"385",2014-07-28,1350000,5,3.5,4800,14984,2,FALSE,2,3,11,3480,1320,1998,NA,98006,47.5543,-122.148,4050,19009
"386",2014-11-11,799000,4,2.25,2510,11585,2,FALSE,0,4,8,2510,NA,1969,NA,98040,47.5483,-122.226,2450,9691
"387",2014-06-25,365500,3,2,1410,9600,1,FALSE,0,4,7,1410,NA,1983,NA,98072,47.7591,-122.146,1410,9600
"388",2014-05-15,252350,3,2,1650,7352,1,FALSE,0,3,7,1160,490,1979,NA,98058,47.4612,-122.169,1710,7350
"389",2014-09-05,403950,4,2.5,2120,13780,2,FALSE,0,3,8,2120,NA,1993,NA,98146,47.4987,-122.365,1880,12000
"390",2014-08-01,385000,4,1.5,2040,10726,1,FALSE,0,3,7,1380,660,1954,NA,98177,47.772,-122.358,1610,10020
"391",2014-12-10,345000,4,1,1550,7620,1.5,FALSE,0,3,7,1550,NA,1957,NA,98106,47.5287,-122.35,1450,7620
"392",2014-09-17,490000,3,2.75,1980,3128,2,FALSE,0,4,9,1980,NA,1979,NA,98008,47.6109,-122.114,1950,2856
"393",2014-06-18,330000,3,2.5,1600,26977,2,FALSE,0,3,8,1600,NA,2005,NA,98019,47.7736,-121.901,1790,27743
"394",2014-05-12,927000,4,2.75,3300,12090,2,FALSE,0,3,8,3300,NA,1953,NA,98004,47.6294,-122.218,3180,12239
"395",2014-07-28,1118000,4,2.5,3840,16619,2,FALSE,1,4,10,3840,NA,1983,NA,98040,47.5634,-122.213,3600,16553
"396",2015-04-30,330000,2,1,1220,10000,1,FALSE,0,5,7,1220,NA,1950,NA,98028,47.7405,-122.241,2000,9600
"397",2015-03-09,530000,5,2.25,2720,8800,1,FALSE,0,4,7,1500,1220,1958,NA,98008,47.5976,-122.118,2110,8800
"398",2014-06-23,365000,4,2,1940,25600,1,FALSE,0,1,8,1940,NA,1962,NA,98006,47.5722,-122.129,2000,10071
"399",2014-06-19,378750,3,2.5,2160,3000,1.5,FALSE,0,3,7,1260,900,1909,2011,98118,47.5644,-122.289,1060,3500
"400",2014-06-19,269900,4,1.75,1530,8750,1.5,FALSE,0,4,7,1530,NA,1968,NA,98058,47.4556,-122.157,1390,8750
"401",2015-03-06,557000,3,3.5,1710,2096,2,FALSE,0,3,8,1290,420,2008,NA,98122,47.6055,-122.305,1630,1543
"402",2014-08-25,360000,4,1.75,3730,16980,1,FALSE,0,4,7,2150,1580,1974,NA,98022,47.1775,-122.022,1880,16963
"403",2015-04-22,352000,2,1,940,5000,1,FALSE,0,4,7,940,NA,1937,NA,98117,47.6879,-122.385,1560,4500
"404",2015-02-24,437000,3,2.5,1750,22357,2,FALSE,0,3,8,1750,NA,1994,NA,98045,47.4807,-121.779,2430,22357
"405",2014-06-18,322500,4,2.5,1820,6753,2,FALSE,0,3,7,1820,NA,1994,NA,98038,47.3845,-122.032,1820,7107
"406",2014-09-12,650000,3,3.25,1510,2000,2,FALSE,0,3,9,1330,180,2001,NA,98116,47.5815,-122.402,1510,1352
